Experiment Name,Model,Window,Eval Date,Num Samples,TN_@k=50,FP_@k=50,FN_@k=50,TP_@k=50,TN_@k=60,FP_@k=60,FN_@k=60,TP_@k=60,TN_@p>=0.5,FP_@p>=0.5,FN_@p>=0.5,TP_@p>=0.5,TN_@p>=0.6,FP_@p>=0.6,FN_@p>=0.6,TP_@p>=0.6,precision_@k=50,precision_@k=60,precision_@p>=0.5,precision_@p>=0.6,recall_@k=50,recall_@k=60,recall_@p>=0.5,recall_@p>=0.6,accuracy_@k=50,accuracy_@k=60,accuracy_@p>=0.5,accuracy_@p>=0.6,balanced_acc_@k=50,balanced_acc_@k=60,balanced_acc_@p>=0.5,balanced_acc_@p>=0.6,f1_score_@k=50,f1_score_@k=60,f1_score_@p>=0.5,f1_score_@p>=0.6,log_loss,roc_auc_score,brier_score_loss,Prediction Source,Referral Source,Result Output,Start Time,End Time,Total Time
Version 1.0,sgmm,201709-201806,201712,496,446.00000,50.00000, 0.00000, 0.00000,436.00000,60.00000, 0.00000, 0.00000,446.00000,50.00000, 0.00000, 0.00000,436.00000,60.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89919, 0.87903, 0.89919, 0.87903, 0.89919, 0.87903, 0.89919, 0.87903, 0.00000, 0.00000, 0.00000, 0.00000, 0.96746, 0.00000, 0.31886,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:34.267231-04:00,2020-06-15 00:31:34.279650-04:00,0 days 00:00:00.012419000
Version 1.0,sgmm,201712-201806,201712,496,446.00000,50.00000, 0.00000, 0.00000,436.00000,60.00000, 0.00000, 0.00000,446.00000,50.00000, 0.00000, 0.00000,436.00000,60.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89919, 0.87903, 0.89919, 0.87903, 0.89919, 0.87903, 0.89919, 0.87903, 0.00000, 0.00000, 0.00000, 0.00000, 0.96746, 0.00000, 0.31886,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:34.280658-04:00,2020-06-15 00:31:34.292900-04:00,0 days 00:00:00.012242000
Version 1.0,lin_reg,201510-201607,201601,499,446.00000,50.00000, 3.00000, 0.00000,436.00000,60.00000, 3.00000, 0.00000,446.00000,50.00000, 3.00000, 0.00000,436.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89379, 0.87375, 0.89379, 0.87375, 0.44960, 0.43952, 0.44960, 0.43952, 0.00000, 0.00000, 0.00000, 0.00000, 1.06484, 0.67742, 0.35288,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:34.691190-04:00,2020-06-15 00:31:34.735848-04:00,0 days 00:00:00.044658000
Version 1.0,lin_reg,201601-201607,201601,499,446.00000,50.00000, 3.00000, 0.00000,436.00000,60.00000, 3.00000, 0.00000,446.00000,50.00000, 3.00000, 0.00000,436.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89379, 0.87375, 0.89379, 0.87375, 0.44960, 0.43952, 0.44960, 0.43952, 0.00000, 0.00000, 0.00000, 0.00000, 1.06484, 0.67742, 0.35288,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:34.738848-04:00,2020-06-15 00:31:34.753132-04:00,0 days 00:00:00.014284000
Version 1.0,rand_forest,201510-201607,201601,499,446.00000,50.00000, 3.00000, 0.00000,436.00000,60.00000, 3.00000, 0.00000,446.00000,50.00000, 3.00000, 0.00000,436.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89379, 0.87375, 0.89379, 0.87375, 0.44960, 0.43952, 0.44960, 0.43952, 0.00000, 0.00000, 0.00000, 0.00000, 1.03633, 0.37366, 0.34200,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:34.754271-04:00,2020-06-15 00:31:34.767707-04:00,0 days 00:00:00.013436000
Version 1.0,rand_forest,201601-201607,201601,499,446.00000,50.00000, 3.00000, 0.00000,436.00000,60.00000, 3.00000, 0.00000,446.00000,50.00000, 3.00000, 0.00000,436.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89379, 0.87375, 0.89379, 0.87375, 0.44960, 0.43952, 0.44960, 0.43952, 0.00000, 0.00000, 0.00000, 0.00000, 1.03633, 0.37366, 0.34200,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:34.768712-04:00,2020-06-15 00:31:34.782806-04:00,0 days 00:00:00.014094000
Version 1.0,xg_boost,201510-201607,201601,499,446.00000,50.00000, 3.00000, 0.00000,436.00000,60.00000, 3.00000, 0.00000,446.00000,50.00000, 3.00000, 0.00000,436.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89379, 0.87375, 0.89379, 0.87375, 0.44960, 0.43952, 0.44960, 0.43952, 0.00000, 0.00000, 0.00000, 0.00000, 0.95829, 0.43280, 0.33071,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:34.783801-04:00,2020-06-15 00:31:34.796772-04:00,0 days 00:00:00.012971000
Version 1.0,xg_boost,201601-201607,201601,499,446.00000,50.00000, 3.00000, 0.00000,436.00000,60.00000, 3.00000, 0.00000,446.00000,50.00000, 3.00000, 0.00000,436.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89379, 0.87375, 0.89379, 0.87375, 0.44960, 0.43952, 0.44960, 0.43952, 0.00000, 0.00000, 0.00000, 0.00000, 0.95829, 0.43280, 0.33071,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:34.796772-04:00,2020-06-15 00:31:34.809951-04:00,0 days 00:00:00.013179000
Version 1.0,sgmm,201510-201607,201601,499,447.00000,49.00000, 2.00000, 1.00000,437.00000,59.00000, 2.00000, 1.00000,447.00000,49.00000, 2.00000, 1.00000,437.00000,59.00000, 2.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.33333, 0.33333, 0.33333, 0.33333, 0.89780, 0.87776, 0.89780, 0.87776, 0.61727, 0.60719, 0.61727, 0.60719, 0.03774, 0.03175, 0.03774, 0.03175, 0.92405, 0.85820, 0.31278,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:34.810974-04:00,2020-06-15 00:31:34.825198-04:00,0 days 00:00:00.014224000
Version 1.0,sgmm,201601-201607,201601,499,447.00000,49.00000, 2.00000, 1.00000,437.00000,59.00000, 2.00000, 1.00000,447.00000,49.00000, 2.00000, 1.00000,437.00000,59.00000, 2.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.33333, 0.33333, 0.33333, 0.33333, 0.89780, 0.87776, 0.89780, 0.87776, 0.61727, 0.60719, 0.61727, 0.60719, 0.03774, 0.03175, 0.03774, 0.03175, 0.92405, 0.85820, 0.31278,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:34.825198-04:00,2020-06-15 00:31:34.838376-04:00,0 days 00:00:00.013178000
Version 1.0,lin_reg,201511-201608,201602,499,443.00000,50.00000, 6.00000, 0.00000,433.00000,60.00000, 6.00000, 0.00000,443.00000,50.00000, 6.00000, 0.00000,433.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88778, 0.86774, 0.88778, 0.86774, 0.44929, 0.43915, 0.44929, 0.43915, 0.00000, 0.00000, 0.00000, 0.00000, 0.97500, 0.37627, 0.32901,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:35.171227-04:00,2020-06-15 00:31:35.212173-04:00,0 days 00:00:00.040946000
Version 1.0,lin_reg,201602-201608,201602,499,443.00000,50.00000, 6.00000, 0.00000,433.00000,60.00000, 6.00000, 0.00000,443.00000,50.00000, 6.00000, 0.00000,433.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88778, 0.86774, 0.88778, 0.86774, 0.44929, 0.43915, 0.44929, 0.43915, 0.00000, 0.00000, 0.00000, 0.00000, 0.97500, 0.37627, 0.32901,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:35.215165-04:00,2020-06-15 00:31:35.231122-04:00,0 days 00:00:00.015957000
Version 1.0,rand_forest,201511-201608,201602,499,443.00000,50.00000, 6.00000, 0.00000,433.00000,60.00000, 6.00000, 0.00000,443.00000,50.00000, 6.00000, 0.00000,433.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88778, 0.86774, 0.88778, 0.86774, 0.44929, 0.43915, 0.44929, 0.43915, 0.00000, 0.00000, 0.00000, 0.00000, 0.98569, 0.36883, 0.32667,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:35.232118-04:00,2020-06-15 00:31:35.245103-04:00,0 days 00:00:00.012985000
Version 1.0,rand_forest,201602-201608,201602,499,443.00000,50.00000, 6.00000, 0.00000,433.00000,60.00000, 6.00000, 0.00000,443.00000,50.00000, 6.00000, 0.00000,433.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88778, 0.86774, 0.88778, 0.86774, 0.44929, 0.43915, 0.44929, 0.43915, 0.00000, 0.00000, 0.00000, 0.00000, 0.98569, 0.36883, 0.32667,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:35.246080-04:00,2020-06-15 00:31:35.259086-04:00,0 days 00:00:00.013006000
Version 1.0,xg_boost,201511-201608,201602,499,443.00000,50.00000, 6.00000, 0.00000,433.00000,60.00000, 6.00000, 0.00000,443.00000,50.00000, 6.00000, 0.00000,433.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88778, 0.86774, 0.88778, 0.86774, 0.44929, 0.43915, 0.44929, 0.43915, 0.00000, 0.00000, 0.00000, 0.00000, 0.99408, 0.29986, 0.33544,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:35.259086-04:00,2020-06-15 00:31:35.276997-04:00,0 days 00:00:00.017911000
Version 1.0,xg_boost,201602-201608,201602,499,443.00000,50.00000, 6.00000, 0.00000,433.00000,60.00000, 6.00000, 0.00000,443.00000,50.00000, 6.00000, 0.00000,433.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88778, 0.86774, 0.88778, 0.86774, 0.44929, 0.43915, 0.44929, 0.43915, 0.00000, 0.00000, 0.00000, 0.00000, 0.99408, 0.29986, 0.33544,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:35.277997-04:00,2020-06-15 00:31:35.295957-04:00,0 days 00:00:00.017960000
Version 1.0,sgmm,201511-201608,201602,499,443.00000,50.00000, 6.00000, 0.00000,433.00000,60.00000, 6.00000, 0.00000,443.00000,50.00000, 6.00000, 0.00000,433.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88778, 0.86774, 0.88778, 0.86774, 0.44929, 0.43915, 0.44929, 0.43915, 0.00000, 0.00000, 0.00000, 0.00000, 1.00171, 0.34145, 0.34155,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:35.296950-04:00,2020-06-15 00:31:35.314968-04:00,0 days 00:00:00.018018000
Version 1.0,sgmm,201602-201608,201602,499,443.00000,50.00000, 6.00000, 0.00000,433.00000,60.00000, 6.00000, 0.00000,443.00000,50.00000, 6.00000, 0.00000,433.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88778, 0.86774, 0.88778, 0.86774, 0.44929, 0.43915, 0.44929, 0.43915, 0.00000, 0.00000, 0.00000, 0.00000, 1.00171, 0.34145, 0.34155,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:35.315966-04:00,2020-06-15 00:31:35.330925-04:00,0 days 00:00:00.014959000
Version 1.0,lin_reg,201512-201609,201603,498,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88755, 0.86747, 0.88755, 0.86747, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 1.04957, 0.38347, 0.34471,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:35.758775-04:00,2020-06-15 00:31:35.806644-04:00,0 days 00:00:00.047869000
Version 1.0,lin_reg,201603-201609,201603,498,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88755, 0.86747, 0.88755, 0.86747, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 1.04957, 0.38347, 0.34471,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:35.810635-04:00,2020-06-15 00:31:35.825612-04:00,0 days 00:00:00.014977000
Version 1.0,rand_forest,201512-201609,201603,498,442.00000,50.00000, 6.00000, 0.00000,433.00000,59.00000, 5.00000, 1.00000,442.00000,50.00000, 6.00000, 0.00000,433.00000,59.00000, 5.00000, 1.00000, 0.00000, 0.01667, 0.00000, 0.01667, 0.00000, 0.16667, 0.00000, 0.16667, 0.88755, 0.87149, 0.88755, 0.87149, 0.44919, 0.52337, 0.44919, 0.52337, 0.00000, 0.03030, 0.00000, 0.03030, 0.99961, 0.51524, 0.33515,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:35.826590-04:00,2020-06-15 00:31:35.842548-04:00,0 days 00:00:00.015958000
Version 1.0,rand_forest,201603-201609,201603,498,442.00000,50.00000, 6.00000, 0.00000,433.00000,59.00000, 5.00000, 1.00000,442.00000,50.00000, 6.00000, 0.00000,433.00000,59.00000, 5.00000, 1.00000, 0.00000, 0.01667, 0.00000, 0.01667, 0.00000, 0.16667, 0.00000, 0.16667, 0.88755, 0.87149, 0.88755, 0.87149, 0.44919, 0.52337, 0.44919, 0.52337, 0.00000, 0.03030, 0.00000, 0.03030, 0.99961, 0.51524, 0.33515,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:35.843545-04:00,2020-06-15 00:31:35.861517-04:00,0 days 00:00:00.017972000
Version 1.0,xg_boost,201512-201609,201603,498,443.00000,49.00000, 5.00000, 1.00000,433.00000,59.00000, 5.00000, 1.00000,443.00000,49.00000, 5.00000, 1.00000,433.00000,59.00000, 5.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.16667, 0.16667, 0.16667, 0.16667, 0.89157, 0.87149, 0.89157, 0.87149, 0.53354, 0.52337, 0.53354, 0.52337, 0.03571, 0.03030, 0.03571, 0.03030, 0.95363, 0.47459, 0.32648,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:35.861517-04:00,2020-06-15 00:31:35.876462-04:00,0 days 00:00:00.014945000
Version 1.0,xg_boost,201603-201609,201603,498,443.00000,49.00000, 5.00000, 1.00000,433.00000,59.00000, 5.00000, 1.00000,443.00000,49.00000, 5.00000, 1.00000,433.00000,59.00000, 5.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.16667, 0.16667, 0.16667, 0.16667, 0.89157, 0.87149, 0.89157, 0.87149, 0.53354, 0.52337, 0.53354, 0.52337, 0.03571, 0.03030, 0.03571, 0.03030, 0.95363, 0.47459, 0.32648,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:35.877466-04:00,2020-06-15 00:31:35.891428-04:00,0 days 00:00:00.013962000
Version 1.0,sgmm,201512-201609,201603,498,443.00000,49.00000, 5.00000, 1.00000,433.00000,59.00000, 5.00000, 1.00000,443.00000,49.00000, 5.00000, 1.00000,433.00000,59.00000, 5.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.16667, 0.16667, 0.16667, 0.16667, 0.89157, 0.87149, 0.89157, 0.87149, 0.53354, 0.52337, 0.53354, 0.52337, 0.03571, 0.03030, 0.03571, 0.03030, 1.03810, 0.43056, 0.34485,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:35.892417-04:00,2020-06-15 00:31:35.907375-04:00,0 days 00:00:00.014958000
Version 1.0,sgmm,201603-201609,201603,498,443.00000,49.00000, 5.00000, 1.00000,433.00000,59.00000, 5.00000, 1.00000,443.00000,49.00000, 5.00000, 1.00000,433.00000,59.00000, 5.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.16667, 0.16667, 0.16667, 0.16667, 0.89157, 0.87149, 0.89157, 0.87149, 0.53354, 0.52337, 0.53354, 0.52337, 0.03571, 0.03030, 0.03571, 0.03030, 1.03810, 0.43056, 0.34485,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:35.908372-04:00,2020-06-15 00:31:35.922342-04:00,0 days 00:00:00.013970000
Version 1.0,lin_reg,201601-201610,201604,498,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88755, 0.86747, 0.88755, 0.86747, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 1.01368, 0.52778, 0.33467,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:36.388080-04:00,2020-06-15 00:31:36.435966-04:00,0 days 00:00:00.047886000
Version 1.0,lin_reg,201604-201610,201604,498,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88755, 0.86747, 0.88755, 0.86747, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 1.01368, 0.52778, 0.33467,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:36.438944-04:00,2020-06-15 00:31:36.451912-04:00,0 days 00:00:00.012968000
Version 1.0,rand_forest,201601-201610,201604,498,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88755, 0.86747, 0.88755, 0.86747, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 0.95621, 0.52337, 0.31715,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:36.452913-04:00,2020-06-15 00:31:36.467867-04:00,0 days 00:00:00.014954000
Version 1.0,rand_forest,201604-201610,201604,498,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88755, 0.86747, 0.88755, 0.86747, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 0.95621, 0.52337, 0.31715,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:36.467867-04:00,2020-06-15 00:31:36.481832-04:00,0 days 00:00:00.013965000
Version 1.0,xg_boost,201601-201610,201604,498,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88755, 0.86747, 0.88755, 0.86747, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 1.02920, 0.51186, 0.34886,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:36.482840-04:00,2020-06-15 00:31:36.495792-04:00,0 days 00:00:00.012952000
Version 1.0,xg_boost,201604-201610,201604,498,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88755, 0.86747, 0.88755, 0.86747, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 1.02920, 0.51186, 0.34886,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:36.495792-04:00,2020-06-15 00:31:36.509754-04:00,0 days 00:00:00.013962000
Version 1.0,sgmm,201601-201610,201604,498,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88755, 0.86747, 0.88755, 0.86747, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 0.89872, 0.52744, 0.30222,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:36.510753-04:00,2020-06-15 00:31:36.523717-04:00,0 days 00:00:00.012964000
Version 1.0,sgmm,201604-201610,201604,498,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000,442.00000,50.00000, 6.00000, 0.00000,432.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88755, 0.86747, 0.88755, 0.86747, 0.44919, 0.43902, 0.44919, 0.43902, 0.00000, 0.00000, 0.00000, 0.00000, 0.89872, 0.52744, 0.30222,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:36.524714-04:00,2020-06-15 00:31:36.537709-04:00,0 days 00:00:00.012995000
Version 1.0,lin_reg,201602-201611,201605,497,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88732, 0.86720, 0.88732, 0.86720, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 0.97942, 0.35777, 0.32590,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:36.896782-04:00,2020-06-15 00:31:36.944230-04:00,0 days 00:00:00.047448000
Version 1.0,lin_reg,201605-201611,201605,497,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88732, 0.86720, 0.88732, 0.86720, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 0.97942, 0.35777, 0.32590,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:36.947221-04:00,2020-06-15 00:31:36.961183-04:00,0 days 00:00:00.013962000
Version 1.0,rand_forest,201602-201611,201605,497,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88732, 0.86720, 0.88732, 0.86720, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 1.01507, 0.26188, 0.33901,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:36.962186-04:00,2020-06-15 00:31:36.978139-04:00,0 days 00:00:00.015953000
Version 1.0,rand_forest,201605-201611,201605,497,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88732, 0.86720, 0.88732, 0.86720, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 1.01507, 0.26188, 0.33901,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:36.979134-04:00,2020-06-15 00:31:36.997096-04:00,0 days 00:00:00.017962000
